Drug,tdc-lipophilicity_astrazeneca,tdc-solubility_aqsoldb,tdc-hydrationfreeenergy_freesolv,tdc-caco2_wang,tdc-pampa_ncats,tdc-approved_pampa_ncats,tdc-hia_hou,tdc-pgp_broccatelli,tdc-bioavailability_ma,tdc-vdss_lombardo,tdc-cyp2c19_veith,tdc-cyp2d6_veith,tdc-cyp3a4_veith,tdc-cyp1a2_veith,tdc-cyp2c9_veith,tdc-cyp2c9_substrate_carbonmangels,tdc-cyp2d6_substrate_carbonmangels
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NC2=NC=NC(=C2)C3=COC=C3,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=C(C=CC=N3)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)Cl)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Br)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)C(F)(F)F)F)[O-],1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C(=CC=C3)Cl)F)[O-],1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)N[S+](=O)(C2=CC=C(C=C2)NCC3=C(C=C(C=C3)Cl)O)[O-],1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)OCC(=O)NCC(C2=CC=CS2)S(=O)(=O)C3=CC=C(C=C3)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)SC2=C(N(C3=C2C=C(C=C3)Cl)CC4=CC=C(C=C4)Cl)C(=O)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)SCC(=O)NC2=NN=C(S2)COC3=CC=C(C=C3)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C/C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C/C3=CC(=CC=C3)C(=O)O)/C(=O)N2,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C/C3=CC=CN3)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C/C3=CC=NC4=CC=CC=C34)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)Br)O)Br)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C(=C3)F)O)F)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C=C3)O)Cl)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C=C3)O)F)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)C(=O)O)/C(=O)N2,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)O)/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)[N+](=O)[O-])/C(=O)N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=C(N2)O)C\3=NC4=CC=CC=C4/C3=N\OCCC(CO)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=CC=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=CC=N2)C3=NC4=CC=CC=C4C(=N3)NC5=CC(=C(C=C5)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=N)N(N=N2)C3=CC=C(C=C3)C(F)(F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=C(C=NC=C3)C#N)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=C(C=NC=C3)Cl)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=C(C=NC=C3)F)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)F)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)N)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=O)NC=C3)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Br)NCC4=CC=C(C=C4)C5=CN=CC=C5,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NCC4=CC=C(C=C4)C5=CN=CC=C5,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)C4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C(=CC=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C=CC(=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C=CC=C4F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C(=C(C=C5)F)F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)Cl)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=C(C=C(C=C5)F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=C(C(=C5)F)F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)C(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=NC=C5)C(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC6=C(C=C5)NN=C6)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=C(C=C5)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=NC=C5)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CN=CC=C5)F,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CN=CN=C5)F,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CNN=C5)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)Cl)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)N5C=NC=N5)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)O)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OC(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OCC(F)(F)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=CC(=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=CC=C4)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=CC=C4)OC(F)(F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC5=C(C=C4)N=CN5,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=CC=C4Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=CC=C4F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=NN4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=NC5=CC=CC=C5N4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=NC=CS4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=NOC=C4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NCC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)OC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)N3C=CN=C3)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=O)C(=C(C2=O)SCCO)SCCO,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=O)C=C(N2)/C=C/C3=C(C=CC=C3Cl)F,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=O)N(C2=O)CC3=CC(=C(C(=C3)Cl)O)N,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(=O)N3C4=CC=CC=C4C(=O)C3=N2,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C(C(=O)N2)CC3=CC(=C(C(=C3)Cl)O)Cl,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C3=C(C2=O)C(SC4=CC=CC=C4N3)C5=CC=CO5,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C3=NC4=CC=CC=C4SC(C3C2=O)C5=CC=C(C=C5)Cl,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CSC(=N3)NC4=CC(=C(C=C4)C(=O)O)O,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C=C(N2CC(=O)O)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)C=CC=C2C3=CN=C(O3)NC4=CC=CC=C4C#N,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)N=C(N2/N=C/C3=CC=C(S3)[N+](=O)[O-])CO,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)O,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)C(=O)NC4=NC=CS4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.0,,,,,,,,,,,,,,,,
C1=CC=C2C=C(C=CC2=C1)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,1.0,,,,,,,,,,,,,,,,
C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)C(=O)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],0.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)N4C=NN=N4,1.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)C2=NC(=CC(=O)N2)CSC3=CC=C(C=C3)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)CC(=O)NC2=NN=C(S2)CCCCC3=NN=C(C=C3)NC(=O)CC4=CC(=CC=C4)OC(F)(F)F,1.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)N[S+](=O)(C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl)[O-],1.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)S(=O)(=O)C2=CC=C(C=C2)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC=NC(=C1)SC2=CC=C(O2)/C=N/NC(=O)C3=CC=NC=C3,1.0,,,,,,,,,,,,,,,,
C1=CC\2=C(C(=C1)Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,1.0,,,,,,,,,,,,,,,,
C1=CC\2=C(C=C1Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,1.0,,,,,,,,,,,,,,,,
C1=CN(C(=C1)C=C2C(=O)NC(=S)NC2=O)C3=CC=C(C=C3)O,1.0,,,,,,,,,,,,,,,,
C1=CN(C(=O)C(=C1)C(=O)NC2=CC(=C(C=C2)OC3=C4C=CNC4=NC=C3)F)C5=CC=C(C=C5)F,1.0,,,,,,,,,,,,,,,,
C1=CN(C2=C1C(=O)NC=N2)C3C(C(C(O3)CO)O)O,0.0,,,,,,,,,,,,,,,,
C1=CN2C(=CC(=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N)N=C1,1.0,,,,,,,,,,,,,,,,
C1=CNC(=C1)C(=O)C2=C(C=CC(=C2)Cl)NC(=O)CN,1.0,,,,,,,,,,,,,,,,
C1=CNC(=C1)C2=NNC(=C2)C(=O)NC3=C(C=C(C=C3)F)F,1.0,,,,,,,,,,,,,,,,
C1=CNC(=O)C(=C1)OC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],1.0,,,,,,,,,,,,,,,,
C1=CNC(=O)C(=C1C2=CC=NC=C2)N,0.0,,,,,,,,,,,,,,,,
C1=COC(=C1)C(=O)C2=CC\3=C(C=C2)NC(=O)/C3=C\C4=CC(=C(C(=C4)Cl)O)Cl,1.0,,,,,,,,,,,,,,,,
C1=COC(=C1)C2=NC3=C(N2)C=NC=C3,1.0,,,,,,,,,,,,,,,,
C1=COC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)Cl,1.0,,,,,,,,,,,,,,,,
C1=COC(=C1)CNC(=O)C2=NN3C(=CC(=NC3=N2)C4=CC=CS4)C(F)(F)F,1.0,,,,,,,,,,,,,,,,
C1=COC(=C1)CNC(=O)COC(=O)CCC(=O)C2=CC=CS2,1.0,,,,,,,,,,,,,,,,
C1=CSC(=C1)C(=O)C2=NON=C2C(=O)C3=CC=CS3,1.0,,,,,,,,,,,,,,,,
C1=CSC(=C1)C2=CC(=NC(=N2)S(=O)(=O)CCC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C(F)(F)F,0.0,,,,,,,,,,,,,,,,
C1=CSC(=C1)C2=CC=NC3=NC(=NN23)CC4=CC=C(C=C4)F,1.0,,,,,,,,,,,,,,,,
C1=CSC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)Cl,1.0,,,,,,,,,,,,,,,,
C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)N)N,0.0,,,,,,,,,,,,,,,,
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@H]([C@@H](O3)CO)O)O)NCCO,0.0,,,,,,,,,,,,,,,,
C1=NC2=C(N1)C(=O)NC=N2,0.0,,,,,,,,,,,,,,,,
C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=C(C=C4)Cl,1.0,,,,,,,,,,,,,,,,
C1C(=NN2C(=NN=C2S1)C3=CC=NC=C3)C4=CC=CC=C4,1.0,,,,,,,,,,,,,,,,
C1C(C12C3=CC=CC=C3NC2=O)C4=CC(=C(C(=C4)Cl)O)Cl,1.0,,,,,,,,,,,,,,,,
C1C(C2(CN1C(=O)CC3=CC=C(C=C3)O)CN(C2)C4=CC=CC=C4)CNC5=CC=CC=C5,1.0,,,,,,,,,,,,,,,,
C1C(C2(CN1CC3=CC=C(C=C3)O)CN(C2)C4=CC=CC=C4)CNC5=CC=CC=C5,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)Cl)Cl,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C(=CC=C3)F)F,0.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=C(C=C3)F)F,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC(=C3)Cl)F,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC=C3Cl)Cl,0.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=CC(=C(C=C3)F)F,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=C(C=C3)Br,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=CC=C3,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NC1=O)N=C(S2)N)C3=CC=CC=C3OCC4=CC=CC=C4Cl,1.0,,,,,,,,,,,,,,,,
C1C(C2=C(NN=C2NC1=O)NC3=CC=CC=C3)C4=CC=C(C=C4)OCC(=O)N,0.0,,,,,,,,,,,,,,,,
C1C(CN(C1=O)C2=NNC3=C2C=CC(=C3)Br)C(=O)NC4=CC=CC=C4,0.0,,,,,,,,,,,,,,,,
C1C(CN(C1=O)C2=NNC3=C2C=CC(=C3)Br)C(=O)NCCC4=CC=CC=N4,0.0,,,,,,,,,,,,,,,,
C1C(CN1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,1.0,,,,,,,,,,,,,,,,
C1C(CO1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,1.0,,,,,,,,,,,,,,,,
C1C(N(CC2=CC=CN21)CC3=CN=CC=C3)CNC(=O)NC4=CC=CC=C4,0.0,,,,,,,,,,,,,,,,
C1C2=C(C=CC(=C2)C(=O)C3=CC=CO3)NC1=O,1.0,,,,,,,,,,,,,,,,
C1C2CC3CC1CC(C2)(C3)NCC(=O)C4=CC=C(C=C4)Cl,1.0,,,,,,,,,,,,,,,,
C1C2CC3CC1CC(C2)C3C(=O)NC4=CC5=C(C=C4)N=C(S5)NC(=O)C6=CC=CC=C6,1.0,,,,,,,,,,,,,,,,
C1CC(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)NC3=C(C=CN=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=C5,1.0,,,,,,,,,,,,,,,,
C1CC(=O)N(C1)CCCNC(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,1.0,,,,,,,,,,,,,,,,
C1CC(=O)NC1CNC(=O)C2=C3C=CNC3=CC(=N2)C4=CC=CC=C4,1.0,,,,,,,,,,,,,,,,
C1CC(=O)NC2=C1C=C(C=C2)S(=O)(=O)NC3=CC(=C(C=C3)F)Cl,1.0,,,,,,,,,,,,,,,,
C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,1.0,,,,,,,,,,,,,,,,
C1CC(=O)NC2=CC(=C(C=C21)S(=O)(=O)NC3=CC(=C(C=C3)F)Cl)F,1.0,,,,,,,,,,,,,,,,
C1CC(C1)C(=O)N2CCN(CC2)C/C=C/C3=CC=CC=C3,1.0,,,,,,,,,,,,,,,,
C1CC(C1)C(=O)NCCCNC2=NC(=NC=C2C3CC3)NC4=CC=CC(=C4)CN5CCOCC5,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)C3=C(N2)C(=CC=C3)Cl)NC(=O)C4=CC5=C(C=C4)OCO5,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)C4=CC=NC=C4,0.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)NC(=O)CNC(=O)C4=NC=CN=C4,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)C3=CC=CC=C3N2)NC(=O)C4=CC=CC=C4,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)C4=CC=C(C=C4)C5(N=N5)C(F)(F)F,0.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)N(N=C2)C3=C(C=C(C=C3)F)F)NC(=O)C4=CC=CC=C4,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)N(N=C2)C3=CC(=CC=C3)O)NC(=O)C4=CC=CC=N4,1.0,,,,,,,,,,,,,,,,
C1CC(C2=C(C1)N(N=C2)C3=CC=C(C=C3)O)NC(=O)C4=CC=CC=N4,1.0,,,,,,,,,,,,,,,,
C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N,0.0,,,,,,,,,,,,,,,,
C1CC(CCC1CCN2CCC3=C(C2)C=CC(=C3)C#N)NC(=O)C4=CC=NC5=CC=CC=C45,1.0,,,,,,,,,,,,,,,,
C1CC(CCC1COC(C2=CC=CC=C2Cl)C3=CC4=NC=CC(=C4N3)C(=O)O)(F)F,1.0,,,,,,,,,,,,,,,,
C1CC(CN(C1)C(=O)N)C(=O)N2CCCN(CC2)C3=CC=C(C=C3)F,1.0,,,,,,,,,,,,,,,,
C1CC(CN(C1)C2=NC(=NC3=C2CCC3)C4=CC=CC=C4)C(=O)N5CCC(CC5)N,1.0,,,,,,,,,,,,,,,,
C1CC(CN(C1)C2=NNC(=C2)C3=CC=C(C=C3)F)NC(=O)C4=CC5=C(C=C4)N=CC=C5,1.0,,,,,,,,,,,,,,,,
C1CC(N(C1)C(=O)C2=CC=CC(=C2)C3=CC=CC=N3)C(=O)NC4CC4,1.0,,,,,,,,,,,,,,,,
C1CC1(C2=CC=C(C=C2)NC(=O)C3=CC(=NC=C3)C4=NC=CC(=C4)C(=O)O)N,0.0,,,,,,,,,,,,,,,,
C1CC12CN(C[C@@H]2N)C3=C(C=C4C(=C3Cl)N(C=C(C4=O)C(=O)O)C5C[C@@H]5F)F,0.0,,,,,,,,,,,,,,,,
C1CC1C(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3O,1.0,,,,,,,,,,,,,,,,
C1CC1C2=NC3=C(CCN(CC3)CC4=CC=C(C=C4)F)C(=N2)C5=CC=C(C=C5)O,1.0,,,,,,,,,,,,,,,,
C1CC1CC2=C(C(=NN2C3=NC(=CS3)C(=O)O)C4=CC=CC(=C4)C5=CC=CC=C5)CC6=CC=C(C=C6)S(=O)(=O)N,0.0,,,,,,,,,,,,,,,,
C1CC1N2C(=NN=N2)SC3=NC=NC4=C3C(=CS4)C5=CC=C(C=C5)F,1.0,,,,,,,,,,,,,,,,
C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4C[C@@H]5C[C@H]4CN5)F)C(=O)O,0.0,,,,,,,,,,,,,,,,
C1CC1NC(=O)C2=CC=C(O2)CSCC3=CC=CC=C3Cl,1.0,,,,,,,,,,,,,,,,
C1CC1NC(=O)C2=NC(=C3N2C=CC=C3)C4=CN=CC=C4,1.0,,,,,,,,,,,,,,,,
C1CC1NC(=O)C2=NC(=C3N2C=CN=C3)C4=CN=CC=C4,1.0,,,,,,,,,,,,,,,,
C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,0.0,,,,,,,,,,,,,,,,
C1CC1NC2=CC(=CC3=NC(=NN23)NC(=O)C4=CN=CC=C4)C(F)(F)F,1.0,,,,,,,,,,,,,,,,
C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,1.0,,,,,,,,,,,,,,,,
C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,0.0,,,,,,,,,,,,,,,,
C1CC2=C(C(=O)C1)C3(CCS(=O)(=O)C3)N=C(N2)NC4=NC5=CC=CC=C5O4,1.0,,,,,,,,,,,,,,,,
