chembl,indication,max_phase,status,smiles,canonical_smiles,drug_id,drug_id_type,cell_line,IC50,EC50,AUC,confidence,data_set
CHEMBL1064,EFO_0000702,2,Recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,SW1271_LUNG,3.81763783,3.703766268,0.9086616455,0.3973241151,PRISM
CHEMBL1064,EFO_0000702,2,Recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,NCIH841_LUNG,4.134848589,4.144897978,0.9118677216,0.66626665,PRISM
CHEMBL1064,EFO_0000702,2,Recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,SBC5_LUNG,4.701223776,4.674181063,0.9255352533,0.4329025135,PRISM
CHEMBL1064,EFO_0000702,2,Recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,NCIH1048_LUNG,1.815635096,1.802332724,0.8298547801,0.2910177482,PRISM
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H446,5.362,5.367,0.8049,0.9754,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H211,4.909,4.909,0.8543,0.898,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,COLO-668,3.767,3.767,0.8698,0.3776,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H196,4.952,4.952,0.8789,0.9549,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,SW-1271,5.048,5.098,0.882,0.9996,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,SBC-5,5.022,5.262,0.8844,0.9992,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,DMS-79,4.185,4.185,0.9052,0.5161,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H1694,-1.501,0,0.909,0.2948,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,-SHP 77.00,4.311,4.311,0.9242,0.672,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H2171,4.414,4.837,0.9305,0.9064,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H1341,3.333,3.333,0.9458,0.6782,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,DMS-273,4.608,4.608,0.9654,0.9051,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H889,4.37,4.37,0.9851,0.3778,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,DMS-454,4.128,4.128,0.9991,0.3318,CTRP
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,SW1271_LUNG,3.81763783,3.703766268,0.9086616455,0.3973241151,PRISM
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,NCIH841_LUNG,4.134848589,4.144897978,0.9118677216,0.66626665,PRISM
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,SBC5_LUNG,4.701223776,4.674181063,0.9255352533,0.4329025135,PRISM
CHEMBL1064,EFO_0000702,2,Not yet recruiting,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346-001-24-9,broad_id,NCIH1048_LUNG,1.815635096,1.802332724,0.8298547801,0.2910177482,PRISM
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,758706,NCI-60 NSC,RPMI-8226,4.742,4.742,0.7766,0.9931,NCI-60
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,NCI-H929,5.545,5.545,0.7635,0.9867,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-11,5.449,5.473,0.797,0.9499,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-34,5.288,5.288,0.8184,0.9747,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-27,5.202,5.202,0.8252,0.9398,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,RPMI-8226,5.036,5.059,0.8628,0.9831,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-28BM,4.63,4.63,0.8721,0.5891,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,MOLP-8,4.949,4.995,0.8783,0.9629,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-18,4.794,4.794,0.8856,0.8779,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KHM-1B,4.409,4.409,0.9108,0.95,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,MOLP-2,4.006,4.006,0.9185,0.7332,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-26,4.689,4.689,0.919,0.8009,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-20,2.994,2.994,0.9379,0.5675,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,L-363,4.679,4.816,0.9426,0.998,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-12-BM,4.574,4.658,0.9612,0.9849,CTRP
CHEMBL1064,EFO_0001378,2,Completed,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,AMO-1,4.214,4.214,0.998,0.9939,CTRP
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH2087_LUNG,2.86E-05,2.79E-05,0.03262154568,0.5597131238,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,CALU6_LUNG,9.72E-05,8.58E-05,0.08200155405,0.7222284699,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH1975_LUNG,6.97E-05,5.83E-05,0.08298062814,0.6480414383,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH1693_LUNG,0.0003296009926,0.000299011356,0.08393309642,0.5018726633,PRISM
CHEMBL888,EFO_0000637,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,MG63_BONE,0.0004380459782,0.0004134202511,0.08814775138,0.799572871,PRISM
CHEMBL888,EFO_0000637,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,U2OS_BONE,0.0002274554231,0.0002024662201,0.1056231685,0.3000343741,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,HCC4006_LUNG,0.0002017603204,0.000169872607,0.1071095956,0.8957595114,PRISM
CHEMBL888,EFO_0000702,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH841_LUNG,0.00054486051,0.0004949826725,0.1095383006,0.7275291054,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH1568_LUNG,0.0001336551738,0.0001072503089,0.1095670578,0.4479477508,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH1944_LUNG,0.001121600718,0.001117545437,0.1105533089,0.6530184581,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,RERFLCMS_LUNG,0.0003242858932,0.0002890100465,0.1125205748,0.4723972664,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH2009_LUNG,0.0009028748752,0.0008658073212,0.1224241974,0.7543317315,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,HCC827_LUNG,0.0001445922523,0.0001146718384,0.1265873787,0.7460925421,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,HCC827_LUNG,0.0002115772494,0.0001707973768,0.1308291759,0.7829048884,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH2030_LUNG,0.0001702193011,0.000131629762,0.1348137916,0.487838406,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH1437_LUNG,0.000237206084,0.0001813398937,0.1364810853,0.6237107245,PRISM
CHEMBL107,EFO_0005221,2,Recruiting,COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,BRD-K00259736-001-16-4,broad_id,SNU245_BILIARY_TRACT,0.1403850232,0.1108451412,0.6665628868,0.5463113721,PRISM
CHEMBL343448,EFO_0001378,2,Terminated,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,630176,NCI-60 NSC,RPMI-8226,11.07,11.07,0.1427,0.7541,NCI-60
CHEMBL343448,EFO_0000503,2,Terminated,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,BRD-K61397605-001-03-4,broad_id,NUGC3_STOMACH,0.002560005662,0.002548273743,0.1539044825,0.860095653,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH838_LUNG,0.001025349197,0.0008982957127,0.1555250604,0.5491547784,PRISM
CHEMBL428647,EFO_0006318,2,Terminated,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,BRD-K62008436-001-22-1,broad_id,JIMT1_BREAST,0.00181542663,0.001703758845,0.1618277438,0.4243951225,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,HCC4006_LUNG,2.25E-05,2.22E-05,0.1693701008,0.4604240972,PRISM
CHEMBL888,EFO_0000571,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH2347_LUNG,0.0008016185156,0.000662825563,0.172864051,0.465149824,PRISM
CHEMBL888,EFO_0000702,2,Terminated,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,BRD-K15108141-001-06-6,broad_id,NCIH446_LUNG,0.0003093292309,0.0002046925765,0.1733655994,0.4189814908,PRISM
