smiles,drug_id,drug_id_type,cell_line,tox21-ar-bla-agonist-p1,tox21-ar-bla-antagonist-p1,tox21-elg1-luc-agonist-p1,tox21-er-bla-agonist-p2,tox21-er-bla-antagonist-p1,tox21-erb-bla-antagonist-p1,tox21-erb-bla-p1,tox21-err-p1_agonist,tox21-fxr-bla-agonist-p2,tox21-fxr-bla-antagonist-p1,tox21-pgc-err-p1_agonist,tox21-ppard-bla-agonist-p1,tox21-ppard-bla-antagonist-p1,tox21-pparg-bla-agonist-p1,tox21-pparg-bla-antagonist-p1,tox21-pr-bla-agonist-p1,tox21-pr-bla-antagonist-p1,tox21-rt-viability-hek293-p1_glo 8 hr,tox21-rt-viability-hek293-p1_glo 40 hr,tox21-rt-viability-hek293-p1_flor 16 hr,tox21-rt-viability-hek293-p1_flor 24 hr,tox21-rt-viability-hek293-p1_flor 32 hr,tox21-rt-viability-hek293-p1_flor 40 hr,tox21-rt-viability-hek293-p1_flor 0 hr,tox21-rt-viability-hek293-p1_flor 8 hr,tox21-rt-viability-hek293-p1_glo 0 hr,tox21-rt-viability-hek293-p1_glo 16 hr,tox21-rt-viability-hek293-p1_glo 24 hr,tox21-rt-viability-hek293-p1_glo 32 hr,tox21-rxr-bla-agonist-p1,tox21-sbe-bla-agonist-p1,tox21-sbe-bla-antagonist-p1,tox21-trhr-hek293-p1_agonist,tox21-trhr-hek293-p1_antagonist,tox21-tshr-agonist-p1,tox21-tshr-antagonist-p1,tox21-tshr-wt-p1,tox21-vdr-bla-agonist-p1,tox21-vdr-bla-antagonist-p1
[O-][N+](=O)c1cc2NC(CCc2cc1CO)CNC(C)C,144204144,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(O)O.N=C(N)NCC2COC1(CCCCC1)O2.N=C(N)NCC2COC1(CCCCC1)O2,144204146,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ncccn1)c2ccc(N)cc2,144203911,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(OCC(O)COC(N)=O)cc1,144204038,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.CN(C)CC\C=C1/c3ccccc3SCc2ccccc12,144204039,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc3ccc(C(OCc1ccc(Cl)cc1Cl)Cn2ccnc2)c(Cl)c3,144204152,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.O[C@H](c1ccc(O)cc1)[C@H](C)NCCc2ccc(O)cc2,144204154,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S2(=O)CC(C)N(/N=C/c1ccc(o1)[N+]([O-])=O)CC2,144204155,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)[C@H](CCCCN)NCNC(=O)C1=C(O)[C@@H](N(C)C)[C@@H]2CC4C(=C(O)[C@]2(O)C1=O)C(=O)c3c(O)cccc3[C@@]4(C)O,144204044,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.O[C@@H]2CC[C@@H](NCc1cc(Br)cc(Br)c1N)CC2,144204158,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,144204159,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(cc(OC)c1OC)C=CC(=O)O[C@@H]3C[C@@H]4CN5CCc2c6ccc(OC)cc6nc2[C@H]5C[C@@H]4[C@@H]([C@H]3OC)C(=O)OC,144204162,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC)Oc1c(OC)cc(cc1OC)C(=O)O[C@@H]3C[C@@H]4CN5CCc2c6ccc(OC)cc6nc2[C@H]5C[C@@H]4[C@@H]([C@H]3OC)C(=O)OC,144203930,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NCC1CCC(CC1)C(=O)O,144204051,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(O)O.C[C@@H](CC)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC1=O)CCN)[C@H](C)O,144204054,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CC)C%10NC2C=Cc1c(cc(nc1C2O)C(=O)OC(C)C7NC(=O)c3nc(sc3)C(NC(=O)C4N=C(SC4)C(/NC(=O)C(NC(=O)c5csc(n5)C8(CCC(=NC8c6nc7sc6)c9nc(cs9)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC%10=O)C(C)O)=C\C)C(C)(O)C(O)C)C(O)C,144204055,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,1.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.OC(C(=O)OCC#CCN(CC)CC)(c1ccccc1)C2CCCCC2,144204058,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(=O)c1c(I)c(NC(C)=O)c(I)c(N(C)C(C)=O)c1I,144204170,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(C)(=O)Nc1ccc(cc1)C(O)CNC(C)C,144203812,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C2NC(c1ccccc1)C(=O)N2CC,144203934,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.Clc1ccc(cc1)C(c2ccccc2)N3CCN(C)CC3,144204062,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.CC(C)(C)C(=O)OCOC(=O)[C@@H]2N3C(=O)[C@@H](/N=C/N1CCCCCC1)[C@H]3SC2(C)C,144204176,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
N[C@@H]3C[C@H](O)[C@@H](CN)O[C@@H]3O[C@H]2[C@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O)[C@H](N)C[C@@H]2N,144204177,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COC(=O)OCN2C(=O)CN(CCN1CC(=O)N(COC(=O)OCC(C)C)C(=O)C1)CC2=O,144203816,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C4c1cccc2nnc(c12)c3ccccc34,144203818,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(cc1)NC3=CC4=Nc2ccccc2N(C4=C\C3=N\C(C)C)c5ccc(Cl)cc5,144204067,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H]5S[C@@H]5C[C@]4(C)[C@H]3CC[C@]12C,144204071,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)OCC(=O)[C@H]4[C@H](C)C[C@@H]3[C@]4(C)C[C@H](O)[C@@]2(Cl)[C@H]3C[C@H](F)C1=CC(=O)C=C[C@@]12C,144204183,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)O[C@H]1[C@H](C)O[C@H](C[C@@]1(C)O)O[C@@H]3[C@@H](C)O[C@@H](O[C@@H]2[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]2CC=O)[C@H](O)[C@H]3N(C)C,144204186,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)c2cc3C(=CCCN1CCN(C)CC1)c4ccccc4Sc3cc2,144203829,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1c(cc(cc1Cl)S(N)(=O)=O)S(N)(=O)=O,144203952,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@@H]4[C@@H](O)[C@H](N)[C@@H](CO)O[C@@H]4O[C@H]2O[C@H]3C[C@@H](N)[C@@H](O[C@@H]1[C@@H](N)C[C@@H](N)[C@H](O)[C@H]1O)O[C@@H]3[C@H](O)[C@@H]2NC,144204190,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(O)O.CC(C)(C)NC[C@H](O)COc1ccccc1C2CCCC2.CC(C)(C)NC[C@H](O)COc1ccccc1C2CCCC2,144204192,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.NC(c1ccccc1)C(=O)N[C@@H]5C(=O)N4[C@@H](C(=O)OC3OC(=O)c2ccccc23)C(C)(C)S[C@@H]45,144204193,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)C1(N)CCCCC1)[C@H]3SC2(C)C,144204085,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(O)O.O=S(=O)(O)O.NCC[C@H](O)C(=O)N[C@@H]3C[C@H](N)[C@@H](O[C@H]1O[C@H](CN)[C@@H](O)[C@H](O)[C@H]1N)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H]3O,144204203,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Oc1cc(\C=C(/C#N)C#N)cc(O)c1O,144203839,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cl.CC(c1cccc(C)c1C)c2cncn2,144204517,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c2cccnc2Nc1c(C)cccc1C,144204520,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c2cccnc2Nc1cccc(C)c1C,144204521,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[Na+].O[C@H](c1ccccc1)C(=O)N[C@@H]4C(=O)N3C(=C(CSc2nnnn2C)CS[C@@H]34)C([O-])=O,144204328,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[Na+].O=C([O-])[C@@H]3N4C(=O)[C@@H](NC(=O)[C@@H](NC(=O)N1CCNC1=O)c2ccccc2)[C@H]4SC3(C)C,144204330,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]1C[C@@H](O)[C@H](/C=C/[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(=O)O.OCC(N)(CO)OC,144204331,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)[C@H](N)C(C)(C)S,144204450,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=P(O)(O)CP(=O)(O)O,144204525,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C#CCOc1ccc2c(c1)OC(=O)C=C2C,144204529,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C(C)(C)C(C)C)C(C)(C)S,144213979,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[Na+].[O-]S(=O)(=O)[C@@H](c1ccccc1)C(=O)N[C@@H]4C(=O)N3[C@H]4SCC(C[n+]2ccc(cc2)C(N)=O)=C3C([O-])=O,144204334,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(O)CC(=O)O.O=C(O)C(O)CC(=O)O.CN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(SCC)cc23,144204335,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,144214038,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(N)CCCNc1cc(cc2cccnc12)OC,144204538,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,144213969,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-]S(=O)(=O)c1ccccc1.[O-]S(=O)(=O)c1ccccc1.COc1ccc(cc1OC)CC5c6cc(OC)c(OC)cc6CC[N+]5(C)CCC(=O)OCCCCCOC(=O)CC[N+]3(C)CCc4cc(OC)c(OC)cc4C3Cc2ccc(OC)c(OC)c2,144204341,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[Na+].Nc1scc(n1)/C(=N\OC)C(=O)N[C@@H]3C(=O)N2C(=C(COC(C)=O)CS[C@@H]23)C([O-])=O,144204342,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc(ccc1O)S(=O)(=O)O.NC(=O)C=3C(=O)[C@@]4(O)C(O)=C2C(=O)c1c(O)ccc(Cl)c1C(=C)[C@H]2[C@H](O)[C@H]4[C@@H](C=3O)N(C)C,144204345,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)OCc1cccc(COC(=O)NC)n1,144204540,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccc3OC,144204543,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,144214036,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O=[N+]([O-])c1cccc(C)c1[N+]([O-])=O,144213995,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,144214017,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.O.O.O.O.O=C(O)C(C)(C)O\N=C(\c1csc(N)n1)C(=O)N[C@@H]4C(=O)N3C(=C(C[n+]2ccccc2)CS[C@@H]34)C([O-])=O,144204348,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[K+].[O-]C(=O)CC[C@]3(O)CC[C@H]2[C@@H]4C=CC1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C,144204351,PUBCHEM_SID,HEK293_KIDNEY,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
[Cl-].Cl.O.Nc1scc(n1)\C(=N\OC)C(=O)N[C@@H]4C(=O)N3C(=C(C[N+]2(C)CCCC2)CS[C@@H]34)C(=O)O,144204352,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC)CCc6c(C)c1nc6cc5nc(cc4nc(cc2nc(c1)C(C=C)=C2C)C3=CC=C([C@@H](C(=O)OC)[C@]34C)C(=O)OC)C(C)=C5CCC(=O)O,144204353,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O[C@H]([C@@H](O)[C@@H](O)[C@H](O)C(=O)O)C(=O)O.C/C(C)=C\CCC(C)NC.C/C(C)=C\CCC(C)NC,144206906,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OCc2cnc1ccccc12,144214016,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(O)c(C)cc1,144213994,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1ccccc1C(=O)OCC(CC)CCCC,144214037,PUBCHEM_SID,HEK293_KIDNEY,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=2CC3C1C=CC(C1)C3C=2,144213978,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OC)c(cc1OC)C=O,144214031,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cc(N)ccc1O,144213988,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1cc(N)ccc1N,144213987,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nc2cccc1c2cccc1N,144214001,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O[C@H]1C=C[C@@]42CCN(C)Cc3ccc(OC)c(O[C@H]2C1)c34,144204358,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(OC)[C@@H]2[C@@H](O)CC[C@@H]3CN4CCc1c5ccccc5nc1[C@@H]4C[C@H]23,144204362,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)NCNC(=O)C=C,144213999,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCCO,144213981,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OC1CC(=O)N(CC(=O)N)C1,144203769,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CN2[C@H](CCC[C@H]2C[C@H](O)c1ccccc1)CC(=O)c3ccccc3,144204451,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C[C@@H](N)C(=O)O,144204455,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OC(=O)CC[C@@H](N)C(=O)O,144206603,PUBCHEM_SID,HEK293_KIDNEY,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
